mRNA levels of 464 genes that differentially expressed during RGC ageing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two sided p value and adjusted p value (q value) were given by the exact test of the edgeR Bioconductor package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gene selection criteria for Fig. 4c, 4d and 9i: genes significantly changed during ageing (q < 0.05, absolute log2 fold-change > 1), not low expressed (log2(CPM) > - 2) or altered by mock AAV infection (Old vs Old (-OSK), q > 0.1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gene,length,5 mo_rep1,5 mo_rep2,5 mo_rep3,5 mo_rep4,5 mo_rep5,12 mo_rep1,12 mo_rep2,12 mo_rep3,12 mo_rep4,12 mo_rep5,12 mo_rep6,12 mo (-OSK)_rep1,12 mo (-OSK)_rep2,12 mo (-OSK)_rep3,12 mo (-OSK)_rep4,12 mo (-OSK)_rep5,12 mo (+OSK)_rep1,12 mo (+OSK)_rep2,12 mo (+OSK)_rep3,12 mo(+OSK)_rep4,,logCPM,AAV effect,logFC (12 mo (-OSK)/12 mo),PValue,QValue, Ageing,logFC (12m/5m),PValue,QValue,OSK,logFC (12 mo (+OSK)/12 mo (-OSK)),PValue,QValue
D830005E20Rik,160,0.229759416,0.269148852,0.09949281,0,0.695734527,0,0,0,0.020917531,0,0,0,0,0,0.033932608,0,0.318248265,0,1.273010023,1.013835922,,-0.751148756,,0.669461904,0.874115104,1,,-5.561056558,9.24E-06,0.000751894,,6.185882868,3.43E-06,5.05E-05
D930007P13Rik,3480,0.126332972,0.079687576,0.287206586,0.34792399,0.22859629,0.83047929,0.349990963,0.414287094,0.483062263,0.449888001,1.092169573,0.242920951,0.454044404,0.380399029,0.32651165,0.275781931,0.360270384,0.103747052,0.197570262,0.496643161,,-0.755997657,,-0.942523389,0.030439704,0.138011116,,1.458084272,0.001754504,0.040372552,,-0.093404868,0.886025603,1
Skint5,3237,0.081992576,0.149409864,0.04602536,0.037634915,0.320276707,0.010415408,0,0.011950242,0.011611736,0,0.018531751,0,0.040298628,0.009975209,0,0,0.155881696,0.05985233,0.797856728,0.378611192,,-0.796391766,,0.071055993,1,1,,-3.697136176,1.73E-05,0.001241917,,5.010285806,9.48E-08,2.06E-06
6720475M21Rik,1911,0.394922468,0.153296549,0.19951567,0.062747643,0.502577325,0.138922545,0.016832112,0.059772915,0.019359924,0.108182294,0.015448735,0.200276481,0.100783166,0.083156939,0.047108764,0.116052803,0.311876636,0.332633724,0.323059314,0.22178979,,-0.80815541,,0.783382974,0.197476456,0.600799589,,-2.162634982,0.000112554,0.005278685,,1.539043416,0.007087027,0.03544218
Olfr466,4906,0.179554352,0.075505499,0.191501508,0,0.567284006,0,0,0,0.063570932,0,0,0,0.022062346,0,0.082500272,0.01088786,0.216196607,0.043689916,0.411843507,0.347332026,,-0.825607544,,0.988672636,0.474929384,1,,-4.148518826,0.00019412,0.007916583,,3.452495269,0.002048287,0.012792489
Gm10416,4174,0.388988034,0.245363605,0.327529303,0.446367599,0.134069319,0.741189471,1.36501902,0.765371321,1.074220628,0.769575856,0.659385551,0.926058783,1.075411074,1.561700198,1.005352149,0.849151807,0.443719059,0.496913527,0.973332194,0.291275989,,-0.840203397,,0.169095295,0.67849257,1,,1.489697401,0.000777071,0.022339678,,-0.863802248,0.053459061,0.17110919
Klhl31,2063,0.148101773,0.15434406,0.156148864,0.088668648,0.126502888,0,0.057085068,0.016893012,0,0.007643616,0.006549179,0.021225791,0.028483324,0,0,0.00702832,0.088142529,0.021152001,0.136954465,0.347162944,,-0.843431024,,-0.45583954,0.750061682,1,,-3.135883054,1.69E-05,0.001222079,,3.686812317,1.21E-05,0.000154189
Smok2a,3458,0.234002315,0,0.14186216,0.06444479,1.475925397,0.107010008,0,0.061389604,0.089475998,0,0.095199481,0.051423349,0.051754534,0.02562183,0.072574386,0.02554108,0.400390029,0.17935603,1.024667706,0.893632127,,-0.87808857,,-0.43415519,0.694186504,1,,-2.657967899,0.00217579,0.046939144,,3.755754339,0.000105722,0.001027297
Gm24000,4439,7.047676457,8.29825225,9.494669668,3.881893501,6.801381762,2.685770835,3.123964285,0.616310239,2.395409872,2.788631614,1.911477216,7.743836407,4.156645052,4.115614414,3.885855497,1.538491336,8.575244734,5.659071389,8.229578385,6.860531376,,-0.882878171,,0.80624251,0.100305593,0.362396691,,-1.664324559,0.000125806,0.005777802,,0.87275424,0.053516685,0.171273817
Gm7730,643,1.197380567,1.51055347,1.675160882,1.014650577,1.047601124,0.210602295,0.510339246,0.604092636,0.234792377,0.656004089,0.562075349,0.404817292,0.712992805,1.210208203,0.571323468,0.904795566,2.521575269,1.512787406,1.152348138,1.344905931,,-0.885298469,,0.594319239,0.237083239,0.681688468,,-1.489403741,0.00051978,0.016792249,,1.228952366,0.003779567,0.021176976
Vmn1r90,205,0.005363804,0.006766698,0.02709805,0,0.033276569,0.116512019,0.059439204,0.028143464,0.08887536,0.108240114,0.081831134,0.035361798,0.03558954,0.158572047,0.105358223,0.058545292,0.024473986,0.011746288,0.08723908,0.066271266,,-0.907007939,,-0.149163826,0.792743451,1,,2.322640282,0.000201788,0.008142615,,-0.627714802,0.311296629,0.61395106
AW822073,4327,0.128074161,0.269286243,0.086271118,0.235146178,0.816632033,0.09761454,0.023654315,0.083999405,0.081620015,0,0.043420488,0.023454192,0.118026228,0,0.022067454,0.023298576,0.24349055,0.093490622,1.30858278,0.839146945,,-0.908385178,,-0.594895243,0.664875359,1,,-2.457327863,0.001215099,0.030860384,,4.002084247,5.76E-06,7.97E-05
Olfr943,2863,0.070414601,0.019035305,0,0,0.218423013,0,0,0.019792499,0,0,0.005115512,0,0,0.011014244,0,0.016469296,0.074584723,0.016521662,0.314629573,0.288114135,,-0.915235337,,0.290712508,0.834980726,1,,-3.741542302,0.001848326,0.041733253,,4.89165565,0.000288491,0.002436909
Lrrc31,821,0.09830213,0.076315624,0,0.156188301,0.516033537,0.043224883,0,0.039675668,0.009637951,0.026928197,0.015381688,0,0,0.049677624,0.015634771,0.02476053,0.112133343,0,0.236512683,0.144387035,,-0.926010439,,-0.40424882,0.78720636,1,,-2.896587262,0.00221762,0.047540117,,2.799066508,0.008659696,0.041622046
Nek10,883,0.067052752,0.080138168,0.046355527,0.048596017,0.080278658,0,0.003910778,0.004629219,0.01349427,0,0.014357454,0.007755382,0.011707995,0,0,0,0.032205114,0.015456843,0.163365212,0.142700407,,-0.926417065,,-0.690025473,0.586569139,1,,-3.323248506,1.82E-06,0.00019739,,4.405785182,7.32E-08,1.63E-06
Olfr1406,5338,0.143608601,0.263518826,0.039573475,0.05393202,0.499463676,0.014925608,0,0.017125074,0.016639984,0,0,0,0.014437301,0,0,0.014249738,0.431874545,0.142950459,0.473675166,0.557225609,,-0.927390659,,-0.417949654,1,1,,-4.429439679,9.15E-08,1.80E-05,,5.834095486,4.26E-10,1.60E-08
Gm28530,4891,1.59437903,0.365706586,0.732257886,1.496917338,0.82428234,0,0.240929655,0.665444158,0.277111974,0.08602711,0.515966337,0.716673941,0.561003004,0.634817475,0.599378058,0.237306289,1.240029432,2.380608257,0.725360214,0.814007856,,-0.932465202,,0.775272195,0.2107332,0.629288893,,-1.757845807,0.001800514,0.040966267,,1.368514254,0.019511834,0.079193576
Gm32051,361,0.116758474,0.483974083,0.471893036,0.160777799,0.310439728,0.095346472,0.073935068,0.043758765,0.191336588,0.158396945,0.033929292,0.219928661,0.018445423,0.164370121,0.137950195,0.091028938,0.190266449,0.091318373,0.16694569,0.131143906,,-0.954383588,,0.258573505,0.747901005,1,,-1.66279125,0.001617075,0.038178551,,0.301291763,0.685773714,1
Gm28262,2846,0.084038614,0.106018774,0,0.07714811,0.238960431,0.01601297,0,0.036745343,0.017852242,0,0.028491287,0,0.007744545,0.015336195,0,0.015287861,0.199714448,0.030672941,0.359233097,0.180919415,,-0.964353676,,-1.111226362,0.365623842,0.904919008,,-2.583212897,0.001296812,0.032313027,,4.572305722,2.53E-06,3.85E-05
Olfr1042,3637,0.155908175,0.072463152,0.024873203,0.056496684,0.585435151,0.028143674,0.009093172,0.06458196,0,0,0,0.018032481,0.018148617,0,0,0,0.093602431,0.008984896,0.287453876,0.193550494,,-0.972070983,,-1.145545565,0.42582275,0.998054844,,-3.376338295,0.000644017,0.019709831,,4.180496636,0.000342428,0.002819983
4933438K21Rik,2637,0.568087959,0.093478751,0.074869368,0.238080296,0.58739467,0.056475748,0,0.129596246,0.062962634,0,0.050242608,0.027139257,0,0.054088849,0,0.080877572,0.422620781,0.108179639,1.421478943,0.97099165,,-0.972263416,,-0.642341688,0.66689112,1,,-2.632324965,0.000662191,0.020048276,,4.42899581,4.21E-07,7.77E-06
Vmn2r102,1498,0.03358732,0.018159441,0.024240551,0,0.124031427,0,0,0,0,0,0.007320201,0.002636074,0.015918305,0,0.002480215,0.002618583,0.035576442,0,0.132067162,0.075451009,,-0.974404045,,1.532801533,0.22861307,0.665688463,,-4.616136076,0.000104648,0.004983944,,3.632942927,0.002244083,0.013818827
Olfr1043,3971,0.045851111,0.289216968,0.324297105,0,1.706737716,0.05241965,0,0.060144311,0,0,0,0,0.025352344,0,0.047401472,0,0.078453617,0.251025396,0.860470484,0.695253749,,-0.988523187,,-0.323723248,1,1,,-4.497986795,4.20E-05,0.002513001,,4.789162176,0.000140015,0.001311542
Gm17200,471,0.49633488,0.313075223,0.376124155,0.227819665,0.192451137,0.118216422,0.045834623,0.135637021,0.237230874,0.098195139,0.168270497,0.090893695,0.045739541,0.158508147,0.064139677,0.158008589,0.212313645,0.249088701,0.388105382,0.232286119,,-0.994650402,,-0.456480072,0.405914651,0.968764996,,-1.302229918,0.002347785,0.049257696,,1.473195478,0.003127518,0.018152388
Gm48593,3728,0.016841004,0.042491482,0.051048667,0.092761048,0.034826706,0.211789742,0.279936389,0.198817761,0.171720885,0.299864938,0.085643109,0.185045359,0.11174227,0.405677256,0.139283584,0.257344638,0.134473859,0.129081444,0.252839011,0.151327437,,-1.02328819,,-0.022685943,1,1,,2.085705888,9.52E-05,0.004623424,,-0.2807789,0.612774466,0.947011972
Tcaf3,1792,0.158566357,0.200039125,0.022888017,0.077981338,0.292777326,0.038846198,0.062755693,0.029713766,0,0.013444649,0,0.049779808,0.025050204,0.024802931,0.152218811,0.012362381,0.155037266,0.161221944,0.495959152,0.178102802,,-1.02857089,,0.998634919,0.243872063,0.694316485,,-2.593903209,0.000378928,0.013238806,,2.264269665,0.002045331,0.01277691
Olfr273,861,0.069621167,0.120766894,0.052759143,0.011983646,0.332941135,0,0,0,0,0,0.017702547,0,0.009623866,0,0.017993816,0.02849651,0.307740638,0,0.37019034,0.283471248,,-1.044309291,,1.397342549,0.293237237,0.781659937,,-4.745799418,1.71E-05,0.00123335,,4.350285838,3.55E-05,0.00039553
Olfr1469,6203,0.213867629,0.051391305,0.030870395,0.098166084,0.36856002,0,0,0,0.038941454,0.012089051,0,0,0.033786661,0,0,0,0.27881032,0,0.48417706,0.285973291,,-1.049550892,,-0.323123522,1,1,,-4.01979709,0.000123363,0.005684461,,5.078350988,2.73E-05,0.000314416
Olfr456,1366,0.675737293,0.150436811,0.32130251,0.547351904,1.027503695,0,0.132144877,0.052140315,0,0.094368142,0.161712426,0.08735126,0.087913833,0.261138082,0.534212786,0.260315074,0.589446183,0.043523795,1.54164902,0.758992686,,-1.062487847,,1.534602667,0.047723348,0.199943813,,-2.792628993,0.000205283,0.008256229,,1.621060825,0.025089237,0.096114043
Vmn2r113,315,0.010885104,0.010985667,0.010998355,0.011991133,0.0585262,0,0,0.00571133,0,0.012921086,0.002214201,0.009568255,0,0.002383705,0.004501264,0.002376193,0.032283287,0.014302488,0.095329092,0.117371728,,-1.063516956,,0.058432517,1,1,,-2.530192801,0.001919507,0.042833646,,4.061000581,2.67E-06,4.04E-05
Gm14770,3794,4.690921402,1.352645513,1.760470001,1.107335005,3.187369154,0.766133347,0.297043613,0.879032232,1.366612042,1.27276007,0.272630565,0.147265265,0.741068529,0.440252023,0.969907041,0,1.375955736,1.027273157,1.509132849,1.053774913,,-1.065011446,,-0.855641629,0.193372818,0.591632303,,-1.631321773,0.002015593,0.044229205,,1.502007568,0.024429178,0.094210269
Gm37142,3572,0.121011551,0.339248714,0.040756862,0.222179114,0,0,0.014899937,0.035274348,0,0.015960657,0,0.029547757,0,0,0,0,0.184050671,0.058890074,0.89156916,0.558786293,,-1.080137649,,-0.755178435,0.894700799,1,,-3.576070175,0.000330709,0.011930744,,5.812868845,7.67E-07,1.32E-05
A530065N20Rik,1401,0.207084185,0.00933024,0.044836873,0.091657726,0.122355445,0.025366141,0.024587268,0.029104145,0.009426578,0,0.037610867,0.024379252,0.024536263,0.008098021,0,0.016144998,0.118110574,0.06478533,0.323855888,0.132913345,,-1.100990277,,-0.601623363,0.468335245,1,,-2.149876229,0.001430895,0.0347312,,3.434293082,8.78E-06,0.000115633
2900045O20Rik,1622,0.291289414,0.734951355,0.654044582,0.222838314,0.702774354,0.296016847,0.035865947,0.084909615,0.247513327,0.038419228,0.065836483,0.03556251,0.07158309,0.31894419,0.13383945,0.141306222,0.184596745,0.141755517,1.052810946,0.290825098,,-1.109431408,,0.027364157,1,1,,-2.03826092,0.001167187,0.029918158,,1.618528885,0.019751893,0.07994511
Gm33680,5692,0.023826902,0.075146973,0.012037402,0.032809926,0.28948087,0,0.019802908,0.00781362,0,0.014141779,0.018175371,0,0.006587276,0,0,0.01950509,0.061153588,0.039134216,0.245932761,0.173956494,,-1.124488826,,-0.958616048,0.569540543,1,,-3.006961142,0.000587709,0.018416993,,4.504204581,1.67E-05,0.000204718
Gm38218,3297,0.098097324,0.112504105,0.135160845,0.07368064,0.11987324,0.030586514,0,0.023395867,0,0.010585976,0.027210728,0.048994202,0.029585845,0,0.01843896,0.097338259,0.22379944,0.087882979,0.312404554,0.100166887,,-1.127513093,,1.180287187,0.083574506,0.314375797,,-2.748534746,1.19E-05,0.000923576,,2.267677556,0.000162776,0.001492658
Gm19719,347,0.158170075,0.074827199,0.179792681,0.081675773,0.183988747,0.033905476,0.054773999,0.038901852,0.012599969,0.046938669,0.040217842,0.032586357,0.109320748,0.075769142,0.091979026,0,0.12404203,0.04329743,0.098943935,0.210968513,,-1.129805227,,0.583727213,0.327565502,0.842330861,,-1.842871806,0.000676107,0.020279914,,1.039662448,0.070817447,0.211524157
A530064D06Rik,6907,0.028427066,0.134482941,0,0.127219317,0.146965858,0,0,0.009322164,0,0,0,0,0.07073149,0,0,0,0.072960263,0.0466897,0.409001334,0.175612096,,-1.172016943,,2.582599968,0.061625721,0.246489522,,-5.205902912,5.34E-05,0.003013013,,3.594300101,0.002468759,0.014936439
Gm39139,1644,0.092262522,0.035813425,0.014341914,0.068409698,0.286194308,0,0,0.018619013,0.036183211,0,0,0.023394482,0.039241918,0,0.014674183,0,0.121435333,0,0.257498567,0.175373654,,-1.177586583,,0.680036876,0.579860421,1,,-3.379652308,0.001574825,0.037420523,,3.129404123,0.004866227,0.025986864
Gm43158,121,0.56472057,0.407098457,0.380397376,0.407328375,0.556107466,0.061487744,0.059599747,0.317469133,0.171375787,0,0.136753595,0,0.059476111,0.029444508,0.027800735,0.117406842,0.184050671,0.147225184,0.403729431,0.422865303,,-1.178729848,,-1.410550598,0.039203777,0.169896337,,-1.930666274,0.000201187,0.008141368,,2.631180099,7.10E-05,0.00072529
Gm42743,6289,0.083023588,0,0.055924924,0,0.05723012,0.094917381,0.368011676,0.290412237,0.105819728,0.328508555,0.140735831,0.212857273,0.336644234,0.848453931,0.343323434,0.211444982,0.157841823,0.48483952,0.276990631,0.186505307,,-1.188234936,,0.694793358,0.202240823,0.610961811,,2.250955238,0.00077579,0.022337677,,-0.336244404,0.598712743,0.930712413
4921522P10Rik,1139,0.03980601,0,0,0.027406673,0.041158834,0.227542698,0,0.287181211,0.076103574,0.330760113,0.1214575,0.021868997,0.286127935,0.326888698,0.329215744,0.043447796,0.204330409,0.41406645,0.199206494,0.268262275,,-1.208284018,,0.11922718,0.869210224,1,,2.776292659,0.001613545,0.038127755,,0.580236748,0.428226254,0.763924446
Gm11485,5141,0.249117869,0.673444787,0.251709753,0.147016392,0.735954987,0,0,0.093364445,0.136079667,0,0.036196058,0.195518139,0.039355469,0.038966988,0.036791611,0,0.405955735,0.155870748,1.691941283,0.919378575,,-1.214505172,,0.420024867,0.775387538,1,,-3.16118698,7.97E-05,0.004038601,,3.619842517,2.19E-05,0.000260416
Olfr427,126,0.010816403,0.095517906,0.021857879,0,0.648672172,0,0,0.028376416,0,0,0,0,0.011961375,0,0,0,0.086367975,0,0.514234611,0.328024531,,-1.215247977,,-0.66666566,1,1,,-4.733687207,0.000705775,0.020867227,,5.942290816,0.000333726,0.002758576
Rapgef4os2,151,0,0.099722448,0.059902571,0,0,0.203336714,0.175193964,0.362912362,0.025188029,0.14074946,0.100497089,0.260567652,0.218538167,0.34620953,0.30645186,0.323548509,0.202881942,0.043276968,0.173070056,0.177573736,,-1.215836044,,0.700145515,0.164335842,0.525785386,,2.274358627,0.000851749,0.023746423,,-0.846740685,0.143917876,0.357424935
Olfr1223,6853,0.125466565,0.067835201,0,0.222131497,0.722784768,0,0.019862325,0,0,0,0.018229905,0,0.039642243,0.03925093,0,0.05869084,0.102228459,0.117754905,0.695162781,0.664360205,,-1.217425698,,1.589266171,0.204809971,0.616677193,,-4.6341999,1.85E-05,0.001311507,,3.806623263,0.000179857,0.00162315
Gm10718,719,0.429828921,0.774642805,0.186128987,0.422771074,1.206328567,0.070200765,0.068045233,0.080545685,0.234792377,0.072889343,0.124905633,0.067469549,0.20371223,0.201701367,0.126960771,0,0.84052509,0,2.919281949,1.931146977,,-1.225212781,,0.041924612,1,1,,-2.419697304,0.002320792,0.048983578,,3.539369092,2.56E-05,0.000297339
1810053B23Rik,612,0.112603768,0.121761512,0.121902135,0.0553774,0.332659015,0.009195369,0,0.010550416,0,0,0.040902451,0,0.026683599,0.017613468,0.12472632,0,0.073398421,0.008806892,0.161005133,0.045170469,,-1.225681358,,1.49579447,0.127323335,0.434816457,,-3.71559855,4.22E-05,0.002520055,,1.130750179,0.240356055,0.514907084
AC131705.1,2154,0.231797193,0.760300749,0.046841774,0,1.485984501,0,0,0.182433297,0.118177095,0,0.094302368,0.050938761,0,0,0.095853974,0.050600787,0.634587124,0.406093412,1.798020808,1.457994558,,-1.227025755,,-0.693216488,0.697031364,1,,-2.875882648,0.001847367,0.041728635,,4.610827343,2.45E-05,0.000287207
1700031P21Rik,3581,0.736200944,0.278625924,1.63649324,1.115133139,1.522442095,0.42083381,0.407912003,0.096569738,0.563005665,0.174780432,0,0.080892188,0.325652649,0.241828576,0.228328217,0,1.175699267,0.564276805,1.289493796,0.744215281,,-1.230639443,,-0.714005235,0.320816864,0.830495186,,-1.944024283,0.000890522,0.024567485,,2.46458548,0.000216341,0.00190191
4930549P19Rik,1746,0.173271603,0.072863501,0.058358122,0.106043131,0.238880417,0,0.021334624,0.050507929,0,0,0,0.063462379,0.042580733,0.063240622,0.079613522,0,0.373340967,0.463772886,0.626257708,0.605483928,,-1.234058746,,1.82784426,0.040789739,0.175634277,,-3.289337976,7.95E-06,0.000663504,,3.410938489,5.20E-10,1.92E-08
Gm29844,5319,1.963970895,0.516175881,1.322936361,1.014154173,2.369170164,0.187110454,0,0.21468341,0.521505574,0.582829464,0.332918732,0.179830774,0.180988948,0.358404778,0.084599105,0.178637611,0.653421902,0.268808408,1.023808326,0.55148634,,-1.256259285,,-0.701801281,0.361839018,0.898444594,,-2.245336779,2.36E-05,0.001587672,,1.709910129,0.010933215,0.049963259
Olfr355,129,0.104250948,0.087678407,0,0.047851596,0.383267417,0,0,0.015194352,0,0,0,0.012727635,0,0,0.011975109,0,0.184985369,0.012683388,0.666638186,0.234190737,,-1.294645735,,0.696590337,0.873011905,1,,-5.017653716,2.92E-05,0.001882547,,5.418532289,1.32E-05,0.00016609
Olfr741,131,0.024554441,0.247812918,0.099239648,0.033811756,0.13963914,0,0,0,0.015648229,0,0,0,0,0,0,0,0.224074216,0.040329153,0.307202616,0.717072569,,-1.294835224,,-1.291323813,1,1,,-4.756170484,6.65E-06,0.000575276,,7.605504584,2.24E-09,7.10E-08
Olfr728,1008,0.182912745,0.052105577,0,0.064999487,0.201330991,0.006745692,0,0,0,0,0.018003542,0,0.026100001,0,0,0,0.040383631,0,0.118112839,0.159057158,,-1.297665913,,0.142215306,1,1,,-4.311962821,0.000390982,0.01349804,,3.791889006,0.004166595,0.022927668
Pi15,1997,0.090602803,0.045719926,0.012206061,0.033269635,0.093681978,0,0.006693457,0.007923099,0.023096,0,0,0.006636828,0.013359144,0,0,0.019778381,0.020670142,0.03306878,0.40051713,0.108550058,,-1.307369588,,0.262254801,0.970949074,1,,-3.050219322,0.000825283,0.023266424,,4.044139653,3.80E-05,0.000420215
Usp17la,1935,0.157440563,0.278066435,0,0.086719006,0.651164992,0,0,0,0,0,0.112090578,0,0,0,0.032552818,0,0.071837046,0.103434561,0.650018065,0.176838303,,-1.315257037,,-1.387567115,0.461219676,1,,-3.449506107,0.002036348,0.044507716,,4.875120021,0.000582902,0.004457427
Corin,559,0.108412406,0.029307319,0.054770178,0.021326452,0.10408993,0.008853096,0,0.020315412,0.029609928,0,0.015751988,0.051051959,0.025690376,0.008478928,0,0.050713233,0.04416648,0.0847908,0.329400849,0.156560844,,-1.315788095,,1.008136216,0.283491741,0.766162837,,-2.334996681,0.001897348,0.042476183,,2.513130597,0.000594352,0.004532454
Dsc3,4755,0.077394436,0.136691551,0.015639933,0.042629221,0.032009887,0.008848181,0.008576495,0.010152066,0,0.018374104,0,0.017007871,0.017117407,0,0,0.016895025,0.044141957,0.008474372,0.503509806,0.217324881,,-1.316746762,,0.306938699,0.80495927,1,,-2.875140373,0.002042715,0.044558894,,4.138294836,3.12E-05,0.000353507
Akr1cl,78,0.109284474,0.100267379,0.080306543,0.082083279,0.184906723,0,0.011009457,0.013031982,0.025325669,0,0.010104625,0,0.043946473,0,0.020541764,0,0.147326535,0.076148545,0.323172189,0.234339111,,-1.317616229,,0.282611751,0.777725356,1,,-3.379490969,4.64E-07,6.73E-05,,3.857997775,7.04E-09,2.02E-07
Gm43027,1490,0.135950844,0.128631421,0.080129764,0.062401973,0.152285457,0.025904482,0,0,0,0,0,0,0,0.012404825,0.023424623,0,0.038769818,0.086835336,0.581138126,0.343577036,,-1.326776425,,0.497236111,0.842091812,1,,-4.281383862,2.86E-06,0.000285095,,4.949672341,2.66E-08,6.61E-07
Olfr822,322,0.188432055,0.277335505,0.174526504,0.38920975,0.616980664,0,0.034801955,0.061793028,0.040028441,0,0.031941696,0,0.01736488,0,0.016233625,0.017139283,0.035824107,0,0.216103139,0.158736117,,-1.332994363,,-1.355852205,0.264661537,0.732954718,,-3.493213414,8.29E-07,0.000106699,,3.129958363,0.001587694,0.010337006
Olfr1205,3995,0.102007352,0.042895735,0.006871244,0,0.161726976,0,0.00753599,0.008920412,0.00866773,0,0.020749895,0,0,0.007446123,0,0,0.038786631,0.052123797,0.255244457,0.259704116,,-1.343757248,,-1.931951689,0.288672848,0.774266663,,-2.894144633,0.002248085,0.047905758,,6.037409822,9.36E-07,1.58E-05
Trcg1,548,0.092890515,0.058592938,0.062571314,0.085274225,0.448221382,0.053098912,0,0.06092367,0,0.018377506,0,0.034022038,0.051361728,0.135612619,0,0.050694457,0.300220874,0.101711289,0.445494974,0.208670507,,-1.352530391,,1.155946919,0.229978813,0.668723044,,-2.723796073,0.000618552,0.019145027,,2.345136322,0.002946413,0.017292659
4933431K23Rik,9046,0.086186687,0.039537699,0.015833345,0.129469186,0.194434426,0.017915204,0.017365113,0,0.039945939,0,0.007968965,0.008609099,0.060651814,0.025737049,0,0.017103957,0.026812703,0.068633363,0.205855109,0.158408949,,-1.353773676,,0.55478541,0.646073482,1,,-2.679691107,0.000656852,0.019972989,,2.387703275,0.003700202,0.020822948
4930500H12Rik,2146,0.048199159,0.0868651,0.020871701,0,0.234946934,0.015744021,0.007630299,0,0.017552402,0,0,0,0.02284341,0,0.007118416,0,0.062835236,0.015078884,0.318741051,0.123743134,,-1.358066154,,-0.23169504,1,1,,-3.380017587,0.000882252,0.024412355,,4.277221304,0.000214646,0.001890618
Gm8953,4871,0.462568735,1.050395078,0,0.509570091,1.339210126,0,0,0,0.176873461,0,0.094093735,0,0.153460209,0,0,0,0.474887378,0.354545603,0.98382997,0.935208583,,-1.363659913,,-0.568237019,0.952533578,1,,-3.737030955,5.12E-05,0.002909536,,4.314406116,6.26E-05,0.000652555
Dnaja1-ps,165,0,0.164340109,0,0.448453429,0.134695811,0.297861189,1.082682326,0.598070528,0.58112942,0.695854805,0.529973434,0.93038616,0.936378179,0.285272339,0.471356693,0.49765322,0.445792512,0.071319365,0.733410357,0.365796365,,-1.366634738,,-0.103518388,0.893592485,1,,2.101976097,0.002152505,0.046568328,,-0.550483221,0.424956779,0.76184953
Mug1,730,0.130449193,0.063998653,0.007322579,0.019958898,0.112402137,0.016570787,0,0,0,0,0.014741895,0,0.032057315,0,0,0,0.041334314,0.071418248,0.380814112,0.130241257,,-1.372697212,,0.110502927,1,1,,-3.425182163,0.000570851,0.018021386,,4.461106362,3.41E-05,0.000381717
Igfbp1,1161,0.356466084,0.380514705,0.554115148,0.566374626,0.425285464,0.188092017,0,0.071936539,0.069898845,0.097647822,0.055777532,0.060258049,0.151615332,0,0.085042903,0.029929121,0.09383567,0.150121417,0.343059708,0.092396564,,-1.387516646,,-0.358246462,0.670056416,1,,-2.492563605,2.05E-06,0.00021617,,1.404125246,0.031909378,0.115546481
Mc5r,1189,0.192800165,0.027025192,0.097403053,0.073746696,0.38762998,0,0.011869571,0.028100211,0,0.02542912,0.010894049,0.01176915,0.071069687,0,0,0.046764252,0.061090931,0,0.227813087,0.168431236,,-1.397488586,,0.880932957,0.352311084,0.883307557,,-3.511631667,0.00016394,0.007022152,,2.130225243,0.034259168,0.122074341
Cyp7a1,556,0.080146073,0.101108146,0.020244983,0.11036209,0.29004455,0,0,0,0,0.023784208,0.010189355,0,0.011078744,0,0,0,0.045711355,0.010969581,0.388551694,0.292566982,,-1.397594289,,-1.063486568,0.799855273,1,,-4.105439877,4.38E-05,0.002606548,,5.731011742,2.72E-06,4.11E-05
Olfr481,597,0.071725924,0,0.080524643,0.043896642,0.206009889,0,0,0,0.020315559,0,0.008105654,0,0.008813165,0,0,0,0.163635674,0.034905304,0.319064489,0.125320287,,-1.402509295,,-1.090433636,0.795352935,1,,-3.840810883,5.86E-05,0.003237171,,5.883443385,3.23E-07,6.11E-06
Gm43151,374,0,0.080294026,0.128618813,0.26292886,0.065810282,0.436591058,0.352654517,0.834879929,0.648984714,1.28438345,0.841544574,0.769276088,0.211153773,0.209069454,0.526394428,0.694701821,0,0,0.716665828,0.7148897,,-1.404021293,,-0.673021151,0.332812034,0.85162763,,2.693399316,0.000564312,0.017855689,,-0.377278423,0.660622484,0.998236255
Gm42680,550,0.083632427,0.35872159,0.067602048,0,0.380488728,0,0.037071043,0,0.021319148,0,0,0,0.110982423,0.018314484,0,0,0.286198793,0.091574064,0.544092697,0.28180952,,-1.404113168,,1.123409353,0.344660468,0.870094878,,-3.916096737,0.000179615,0.007501929,,3.50834711,0.000938738,0.00665949
Gm48958,384,0.028216069,0,0.014254818,0.01942693,0,0.048387369,0.203240367,0.018505942,0.07192695,0.133974744,0.315677496,0.124012855,0.124811542,0.308948788,0.043755205,0.153987549,0.128744396,0.0926863,0.035301353,0.031692479,,-1.405310845,,0.056190096,0.959691948,1,,3.192170335,0.000193823,0.007910295,,-0.883656152,0.267470068,0.554405072
